1015,50000,12.78415889
1015,49999,6.574539363
1015,49998,5.366116296
1015,49997,4.289303661
1015,49996,4.223498445
1015,49995,4.133764058
1015,49994,3.260349366
1015,49993,3.033022254
1015,49992,2.536491984
1015,49991,2.410863843
1015,49990,2.351040919
1015,49989,2.315147164
1015,49988,2.159607562
1015,49987,2.141660684
1015,49986,1.968174204
1015,49985,1.890404403
1015,49984,1.854510648
1015,49983,1.806652309
1015,49982,1.722900215
1015,49981,1.681024168
1015,49980,1.459679349
1015,49979,1.38789184
1015,49978,1.381909548
1015,49977,1.369944963
1015,49976,1.357980378
1015,49975,1.328068916
1015,49974,1.316104331
1015,49973,1.256281407
1015,49972,1.244316822
1015,49971,1.226369945
1015,49970,1.184493898
1015,49969,1.184493898
1015,49968,1.130653266
1015,49967,1.106724097
1015,49966,1.094759512
1015,49965,1.088777219
1015,49964,1.046901173
1015,49963,1.005025126
1015,49962,0.921273032
1015,49961,0.915290739
1015,49960,0.903326155
1015,49959,0.897343862
1015,49958,0.8674324
1015,49957,0.819574061
1015,49956,0.807609476
1015,49955,0.807609476
1015,49954,0.801627184
1015,49953,0.801627184
1015,49952,0.783680306
1014,49951,10.64283987
1014,49950,6.83116385
1014,49949,5.347687227
1014,49948,4.470443042
1014,49947,4.269477406
1014,49946,4.261138583
1014,49945,4.011807773
1014,49944,3.571517916
1014,49943,3.454774393
1014,49942,3.411412513
1014,49941,3.26548311
1014,49940,2.764319844
1014,49939,2.624227617
1014,49938,2.216459169
1014,49937,2.20228317
1014,49936,2.023832356
1014,49935,1.975467183
1014,49934,1.969630006
1014,49933,1.883740129
1014,49932,1.752820607
1014,49931,1.583542499
1014,49930,1.546017795
1014,49929,1.420101567
1014,49928,1.402590038
1014,49927,1.275839928
1014,49926,1.224139225
1014,49925,1.170770757
1014,49924,1.154093111
1014,49923,1.144920406
1014,49922,1.103226291
1014,49921,1.094053585
1014,49920,1.045688412
1014,49919,1.037349588
1014,49918,1.027343001
1014,49917,0.862234304
1014,49916,0.814703013
1014,49915,0.801360896
1014,49914,0.623743965
1014,49913,0.609567966
1014,49912,0.58955479
1014,49911,0.576212673
1014,49910,0.56036891
1014,49909,0.530349147
1014,49908,0.518674794
1014,49907,0.505332677
1014,49906,0.50283103
1014,49905,0.491156678
1014,49904,0.489488914
1014,49903,0.470309621
1014,49902,0.452798092
1014,49901,0.421110564
1013,49900,14.78336222
1013,49899,9.826689775
1013,49898,4.298093588
1013,49897,4.194107452
1013,49896,3.899480069
1013,49895,3.882149047
1013,49894,3.535528596
1013,49893,3.344887348
1013,49892,2.894280763
1013,49891,2.374350087
1013,49890,2.339688042
1013,49889,2.097053726
1013,49888,2.062391681
1013,49887,1.975736568
1013,49886,1.906412478
1013,49885,1.854419411
1013,49884,1.854419411
1013,49883,1.837088388
1013,49882,1.819757366
1013,49881,1.819757366
1013,49880,1.733102253
1013,49879,1.715771231
1013,49878,1.594454073
1013,49877,1.525129983
1013,49876,1.2305026
1013,49875,1.2305026
1013,49874,1.16117851
1013,49873,1.143847487
1013,49872,1.143847487
1013,49871,1.109185442
1013,49870,0.987868284
1013,49869,0.987868284
1013,49868,0.970537262
1013,49867,0.953206239
1013,49866,0.935875217
1013,49865,0.918544194
1013,49864,0.918544194
1013,49863,0.901213172
1013,49862,0.883882149
1013,49861,0.883882149
1013,49860,0.779896014
1013,49859,0.779896014
1013,49858,0.762564991
1013,49857,0.745233969
1013,49856,0.710571924
1013,49855,0.693240901
1012,49854,18.53146853
1012,49853,8.391608392
1012,49852,5.41958042
1012,49851,5.06993007
1012,49850,4.545454545
1012,49849,4.195804196
1012,49848,2.972027972
1012,49847,2.797202797
1012,49846,2.797202797
1012,49845,2.447552448
1012,49844,2.447552448
1012,49843,2.447552448
1012,49842,0
1012,49841,2.272727273
1012,49840,2.097902098
1012,49839,1.923076923
1012,49838,1.923076923
1012,49837,1.748251748
1012,49836,1.748251748
1012,49835,1.748251748
1012,49834,1.573426573
1012,49833,1.573426573
1012,49832,1.398601399
1012,49831,1.398601399
1012,49830,1.398601399
1012,49829,1.223776224
1012,49828,1.048951049
1012,49827,1.048951049
1012,49826,1.048951049
1012,49825,1.048951049
1012,49824,0.874125874
1012,49823,0.699300699
1012,49822,0.699300699
1012,49821,0.699300699
1012,49820,0.699300699
1012,49819,0.699300699
1012,49818,0.699300699
1012,49817,0.699300699
1012,49816,0.699300699
1012,49815,0.524475524
1012,49814,0.524475524
1012,49813,0.524475524
1012,49812,0.524475524
1012,49811,0.524475524
1012,49810,0.524475524
1012,49809,0.524475524
1012,49808,0.524475524
1012,49807,0.524475524
1012,49806,0.524475524
1011,49805,7.53968254
1011,49804,6.729497354
1011,49803,6.382275132
1011,49802,3.521825397
1011,49923,3.356481481
1011,49800,3.125
1011,49799,3.042328042
1011,49798,2.943121693
1011,49797,2.678571429
1011,49796,2.463624339
1011,49949,2.380952381
1011,49931,2.364417989
1011,49793,2.199074074
1011,49792,2.182539683
1011,49791,2.000661376
1011,49790,1.951058201
1011,49789,1.951058201
1011,49788,1.93452381
1011,49988,1.802248677
1011,49786,1.752645503
1011,49785,1.752645503
1011,49784,1.653439153
1011,49783,1.587301587
1011,49782,1.554232804
1011,49781,1.50462963
1011,49780,1.421957672
1011,49779,1.421957672
1011,49778,1.40542328
1011,49777,1.388888889
1011,49776,1.372354497
1011,49775,1.339285714
1011,49774,1.322751323
1011,49773,1.28968254
1011,49907,1.273148148
1011,49771,1.256613757
1011,49770,1.240079365
1011,49769,1.240079365
1011,49768,1.223544974
1011,49767,1.19047619
1011,49766,1.173941799
1011,49765,1.157407407
1011,49764,1.140873016
1011,49763,1.140873016
1011,49762,1.124338624
1011,49761,1.124338624
1011,49760,1.124338624
1011,49759,0
1011,49758,1.107804233
1011,49757,1.091269841
1011,49756,1.07473545
1010,49779,9.506765261
1010,49754,7.689584644
1010,49753,5.82127124
1010,49804,4.385619887
1010,49751,4.303020768
1010,49944,4.086689742
1010,49784,4.019823789
1010,49786,3.713027061
1010,49747,3.001101322
1010,49746,2.965701699
1010,49745,2.942101951
1010,49744,2.800503461
1010,49743,2.76903713
1010,49742,2.544839522
1010,49741,2.348174953
1010,49816,1.887979862
1010,49739,1.880113279
1010,49738,1.612649465
1010,49798,1.514317181
1010,49736,1.443517936
1010,49735,1.439584644
1010,49734,1.305852738
1010,49733,1.231120201
1010,49732,1.223253619
1010,49731,1.179987413
1010,49730,1.164254248
1010,49729,1.160320957
1010,49728,1.11312146
1010,49727,1.109188169
1010,49726,1.093455003
1010,49725,1.061988672
1010,49724,1.054122089
1010,49723,0.97152297
1010,49722,0.920390183
1010,49721,0.916456891
1010,49720,0.853524229
1010,49719,0.853524229
1010,49718,0.845657646
1010,49717,0.829924481
1010,49716,0.818124607
1010,49715,0.806324733
1010,49714,0.79845815
1010,49926,0.782724984
1010,49959,0.778791693
1010,49711,0.774858402
1010,49710,0.755191945
1010,49906,0.755191945
1010,49708,0.731592196
1010,49707,0.723725614
1010,49706,0.711925739
1009,49705,10.45228902
1009,49704,7.887479316
1009,49703,7.639271925
1009,49702,6.522338665
1009,49701,6.494760066
1009,49700,6.163816878
1009,49699,3.516271373
1009,49823,3.405956977
1009,49697,3.364589079
1009,49696,3.130170987
1009,49695,2.606177606
1009,49694,2.206287921
1009,49836,2.151130723
1009,49692,1.875344732
1009,49691,1.875344732
1009,49690,1.833976834
1009,49689,1.723662438
1009,49688,1.39271925
1009,49687,1.39271925
1009,49686,1.39271925
1009,49685,1.337562052
1009,49684,1.309983453
1009,49822,1.227247656
1009,49682,1.061776062
1009,49681,1.034197463
1009,49680,1.006618864
1009,49679,0.937672366
1009,49678,0.923883067
1009,49677,0.868725869
1009,49676,0.854936569
1009,49675,0.84114727
1009,49674,0.813568671
1009,49925,0.785990072
1009,49672,0.744622173
1009,49816,0.744622173
1009,49670,0.730832874
1009,49669,0.717043574
1009,49668,0.703254275
1009,49667,0.634307777
1009,49666,0.634307777
1009,49665,0.606729178
1009,49664,0.606729178
1009,49663,0.606729178
1009,49662,0.579150579
1009,49661,0.55157198
1009,49660,0.55157198
1009,49659,0.55157198
1009,49658,0.537782681
1009,49657,0.468836183
1008,49656,12.99382716
1008,49655,12.37654321
1008,49654,4.320987654
1008,49653,3.950617284
1008,49652,3.240740741
1008,49651,3.117283951
1008,49650,3.117283951
1008,49649,2.99382716
1008,49702,2.932098765
1008,49647,2.62345679
1008,49646,2.438271605
1008,49645,2.345679012
1008,49644,2.25308642
1008,49643,2.00617284
1008,49642,1.975308642
1008,49641,1.913580247
1008,49640,1.820987654
1008,49639,1.728395062
1008,49638,1.635802469
1008,49637,1.512345679
1008,49636,1.512345679
1008,49635,1.450617284
1008,49634,1.450617284
1008,49633,1.450617284
1008,49632,1.203703704
1008,49631,1.172839506
1008,49630,1.141975309
1008,49629,1.111111111
1008,49628,1.080246914
1008,49627,1.049382716
1008,49626,0.987654321
1008,49625,0.956790123
1008,49624,0.895061728
1008,49623,0.771604938
1008,49622,0.740740741
1008,49621,0.709876543
1008,49620,0.709876543
1008,49619,0.709876543
1008,49618,0.679012346
1008,49617,0.648148148
1008,49616,0.648148148
1008,49615,0.648148148
1008,49614,0.617283951
1008,49613,0.617283951
1008,49612,0.617283951
1008,49611,0.617283951
1008,49610,0.586419753
1008,49609,0.586419753
1008,49879,0.524691358
1008,49607,0.524691358
1008,49606,0.49382716
1008,49988,0.49382716
1008,49604,0.462962963
1008,49603,0.432098765
1008,49602,0.401234568
1007,49601,4.838709677
1007,49625,4.435483871
1007,49599,4.032258065
1007,49598,4.032258065
1007,49629,4.032258065
1007,49596,3.629032258
1007,49595,3.225806452
1007,49620,2.822580645
1007,49593,2.822580645
1007,49592,2.822580645
1007,49591,2.419354839
1007,49590,2.419354839
1007,49589,2.419354839
1007,49588,2.016129032
1007,49587,2.016129032
1007,49586,2.016129032
1007,49585,2.016129032
1007,49584,2.016129032
1007,49583,2.016129032
1007,49582,2.016129032
1007,49581,2.016129032
1007,49580,2.016129032
1007,49579,1.612903226
1007,49578,1.612903226
1007,49577,1.612903226
1007,49576,1.612903226
1007,49575,1.612903226
1007,49574,1.612903226
1007,49573,1.612903226
1007,49617,1.612903226
1007,49571,1.612903226
1007,49570,1.612903226
1007,49569,1.612903226
1007,49610,1.612903226
1007,49567,1.612903226
1007,49566,1.612903226
1007,49565,1.612903226
1007,49564,1.612903226
